sentence1,sentence2,similarity,predicted_similarity
Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,A group of people is not walking down the street and a person in a green hat is on the phone,3.375,3.06227
"A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",A man is standing in the snow at the edge of a mountain,2.75,3.4522645
A person is walking in the snow at the edge of a mountain,"A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",1.75,2.5170772
"A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",A person is standing in the snow at the edge of a mountain,2.25,3.1607966
Three women are resting in a village,Three women are sitting in a village,4.375,3.6344647
Three women are sitting in a village,Three women are running in a village,3.25,3.903964
Three women are running in a village,Three women are sitting together near woven walls,1.6249999999999998,3.687975
A surfer is surfing a huge wave,A surfer in a white wetsuit is riding a foamy wave,4.125,3.5134306
A surfer in a black wetsuit is riding a foamy wave,A surfer is surfing a huge wave,3.875,3.9546216
A man in green is kicking a soccer ball and a man in purple and white is rising up,A man in green is kicking a soccer ball and a man in purple and white is falling down,3.125,3.5463476
Two children are not playing in the surf,Two children are playing in the surf,3.75,3.4666898
Two children are playing,A kid is splashing in the ocean,1.25,3.8705354
Two children are playing in the surf,A kid is splashing in the pool,2.0,3.1980126
The man dressed in chaps made of leather and a purple shirt is standing in front of some onlookers,A man is wearing a purple shirt and black leather chaps and is posing for the camera,3.875,2.0278642
Two dogs are running and trying to catch a soccer ball,Two dogs are running and trying to catch a ball,4.25,4.1093116
Two dogs on a lawn are playing with a plastic toy,Two dogs are running and catching a tennis ball,3.5,3.6904347
Two people dressed in green and red costumes are outside on the sidewalk,Two people dressed in green and red costumes are outside near the street,4.125,3.8092473
Two people dressed in green and red costumes are outside on the seashore,Two people dressed in green and red costumes are outside on the sidewalk,3.75,3.4357827
Men in costumes are walking around in the street,Two people dressed in green and red costumes are outside on the sidewalk,2.625,3.9727418
People in costumes are walking around in the street,Two people dressed in green and red costumes are outside near the street,4.25,4.10789
No dog is in the sand that is blowing in the wind,A dog is in the sand that is blowing in the wind,3.875,3.1868093
The black and white dog is running in a field,The black and white dog is running in a green yard,4.0,4.3014936
The black and white dog is sitting on a green yard,The black and white dog is running in a green yard,2.25,4.250455
The black and white dog is running in a field,The black and white dog is running outdoors,4.25,4.519762
A man and a woman are jumping on the curb,A man and a woman are standing on the curb,3.5,3.2201293
A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,A couple standing on the curb,3.375,3.0000498
A dog is jumping in the shade of some trees,A cat is jumping high into the air in the country,0.7500000000000001,1.9554068
A dog is jumping high into the air in the country,The dog is jumping in the shade of some trees,3.5,3.2390049
A dog is jumping high into the air in the country,A dog is jumping in the shade of some trees,2.75,3.1368885
A young boy is sitting in a bathing suit and waiting for the next race,A young swimmer is sitting in a bathing suit and waiting for the next race,4.75,3.8964496
A young swimmer is sitting in a bathing suit and waiting for the next race,A young swimmer is standing in a bathing suit and waiting for the next race,4.125,3.6595776
A young swimmer is sitting in a bathing suit and waiting for the next race,A kid is waiting wearing swim gear,3.1437500000000003,3.3487427
A cluster of four brown dogs are playing in a field of brown grass,There is no dog playing in a field of brown grass,1.375,3.0698316
Four dogs are playing in a grassy area,Four dogs are not playing in a grassy area,2.375,3.1223884
A cluster of four brown dogs are playing in a field of brown grass,Four dogs are not playing in a grassy area,3.75,2.2541888
There is no dog playing in a field of brown grass,Four dogs are playing in a grassy area,2.75,2.5057127
A cluster of four brown dogs are playing in a field of brown grass,Four dogs are playing in a grassy area,4.0,3.4994109
The dog is having a rest in the park,The dog is having a rest in the living room,3.375,3.966311
A big brown and white spotted dog is lying on a cloth on the street,The dog is having a rest in the park,2.375,2.4458053
A white puppy is biting a pole,A brown puppy is gnawing a metallic post that is stuck in the ground,3.0,3.1287513
A brown dog is gnawing a metallic post that is stuck in the ground,A brown puppy is biting a pole,3.5,4.141167
A woman is playing with a brown dog in a garden,A woman is petting a dog near a stone path,2.625,3.338812
Two men are standing in deep water,Two men are walking through a river,2.5,2.7805362
Two men are walking through the grass,Two men are standing in deep water,1.75,2.4853528
Two race cars are on a road in front of a grassy parking area,Two cars for racing are on a road in front of a grassy parking area,4.875,4.298905
A dog is running through the white snow,A dog is running through the snow,4.625,3.7936063
A dog is running through the snow,No dog is running through the snow,2.625,2.9065592
A brown dog is running in the snow,A dog is running through the white snow,4.125,3.8109093
A dog is fetching a stick out of very clear water,A dog is fetching a stick out of very dirty water,3.75,3.6875072
A dog is fetching a stick out of very clear water,A small black and white dog is carrying a stick and is swimming,3.0,3.5776615
The boy in the blue coverall is painting,The lady is holding the paintbrush next to the artist's easel ,0.625,2.4072988
A golden retriever is running,A dog is running,4.25,3.0119586
A yellow dog is running down a path covered by sand,A golden retriever is running,3.25,3.014678
No people are riding camels at the beach,Two people are seated on a camel and another camel is in the foreground,2.125,2.930185
People are riding two camels at the beach,Two men are seated on a camel and another camel is in the foreground,2.5,3.5602767
A man is wearing a blue shirt and walking barefoot on a tennis court,A person is wearing a blue shirt and walking barefoot on a tennis court,4.125,4.56303
The man is standing in a lake near a waterfall,The man is standing in a body of water near a waterfall,4.625,4.5980387
The man is standing in a body of water near a waterfall,A woman is standing in the water at the base of a waterfall,2.75,3.3481662
A man is standing in the water at the base of a waterfall,The body of a man is in the water near a waterfall,3.5,3.5162752
A dog is emerging from a lake,A brown and white dog is running through the river,2.625,2.5234518
A brown and white dog is catching a dirty tennis ball in a dirt field,A brown and white dog is biting a dirty tennis ball in a dirt field,3.875,4.6894627
A shirtless woman is leading a horse that is pulling a carriage,A shirtless man is leading a horse that is pulling a carriage,3.375,3.439659
A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a carriage that is being pulled by a horse,4.5,3.3234932
