sentence1,sentence2,similarity,predicted_similarity
Two dogs are in a kennel on their hind legs and are facing one another,Two animals are in a kennel on their hind legs and are facing one another,4.5,3.0359192
Two dogs are in a kennel on their hind legs and are facing one another,Two dogs are playing with each other,3.125,3.0359201
A black dog and a yellow dog are playing with each other,Two animals are in a kennel on their hind legs and are facing one another,2.625,3.0359204
A black dog and a yellow dog are playing with each other,Two cats are in a kennel on their hind legs and are facing one another,1.375,3.0359204
Two dogs and two people are sitting in the woods,Two dogs and two people are walking in the woods,3.25,3.0359192
Two women with dogs are walking on a forest path,Two girl with dogs are walking on a forest path,3.75,3.0359192
Two women with dogs are walking on a forest path,Two men with dogs are walking on a forest path,3.75,3.0359192
A woman is snowboarding down a railing in the snow,A man is skiing down a hill and over a red obstacle,2.0,3.0359197
A man is skiing down a hill and over a red obstacle,A man is snowboarding down a railing in the snow,1.5000000000000002,3.0359197
Two construction workers are sitting up on the side of a palace,Two construction workers are sitting up on the side of a building,3.875,3.03592
Two construction workers are sitting up on the side of a palace,Two men are taking a break from construction,3.875,3.03592
Two men are not taking a break from construction,Two construction workers are sitting up on the side of a building,3.125,3.0359192
No skateboarder is jumping in the air,A man in a red shirt is doing a trick with the skateboard,2.25,3.03592
A snowboarder is grinding down a long concrete rail,There is no snowboarder grinding down a long concrete rail,4.25,3.0359192
Two men and a girl in front of a wood panel wall are posing with funny faces,The friends are making faces for the camera,3.125,3.035928
Four people are walking along a city sidewalk and the one in the green hat is phoning someone,Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,4.5625,3.0360358
Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,A group of people is not walking down the street and a person in a green hat is on the phone,3.375,3.0360081
"A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",A man is standing in the snow at the edge of a mountain,2.75,3.0359626
A person is walking in the snow at the edge of a mountain,"A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",1.75,3.0359626
"A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",A person is standing in the snow at the edge of a mountain,2.25,3.0359626
Three women are resting in a village,Three women are sitting in a village,4.375,3.0359192
Three women are sitting in a village,Three women are running in a village,3.25,3.0359192
Three women are running in a village,Three women are sitting together near woven walls,1.6249999999999998,3.0359192
A surfer is surfing a huge wave,A surfer in a white wetsuit is riding a foamy wave,4.125,3.0359192
A surfer in a black wetsuit is riding a foamy wave,A surfer is surfing a huge wave,3.875,3.0359192
A man in green is kicking a soccer ball and a man in purple and white is rising up,A man in green is kicking a soccer ball and a man in purple and white is falling down,3.125,3.0359263
Two children are not playing in the surf,Two children are playing in the surf,3.75,3.0359192
Two children are playing,A kid is splashing in the ocean,1.25,3.0359192
Two children are playing in the surf,A kid is splashing in the pool,2.0,3.0359192
The man dressed in chaps made of leather and a purple shirt is standing in front of some onlookers,A man is wearing a purple shirt and black leather chaps and is posing for the camera,3.875,3.0359275
Two dogs are running and trying to catch a soccer ball,Two dogs are running and trying to catch a ball,4.25,3.0359192
Two dogs on a lawn are playing with a plastic toy,Two dogs are running and catching a tennis ball,3.5,3.0359192
Two people dressed in green and red costumes are outside on the sidewalk,Two people dressed in green and red costumes are outside near the street,4.125,3.0359197
Two people dressed in green and red costumes are outside on the seashore,Two people dressed in green and red costumes are outside on the sidewalk,3.75,3.0359197
Men in costumes are walking around in the street,Two people dressed in green and red costumes are outside on the sidewalk,2.625,3.03592
People in costumes are walking around in the street,Two people dressed in green and red costumes are outside near the street,4.25,3.0359206
No dog is in the sand that is blowing in the wind,A dog is in the sand that is blowing in the wind,3.875,3.0359192
The black and white dog is running in a field,The black and white dog is running in a green yard,4.0,3.0359192
The black and white dog is sitting on a green yard,The black and white dog is running in a green yard,2.25,3.0359192
The black and white dog is running in a field,The black and white dog is running outdoors,4.25,3.0359192
A man and a woman are jumping on the curb,A man and a woman are standing on the curb,3.5,3.0359192
A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,A couple standing on the curb,3.375,3.0359297
A dog is jumping in the shade of some trees,A cat is jumping high into the air in the country,0.7500000000000001,3.0359192
A dog is jumping high into the air in the country,The dog is jumping in the shade of some trees,3.5,3.0359192
A dog is jumping high into the air in the country,A dog is jumping in the shade of some trees,2.75,3.0359192
A young boy is sitting in a bathing suit and waiting for the next race,A young swimmer is sitting in a bathing suit and waiting for the next race,4.75,3.03592
A young swimmer is sitting in a bathing suit and waiting for the next race,A young swimmer is standing in a bathing suit and waiting for the next race,4.125,3.03592
A young swimmer is sitting in a bathing suit and waiting for the next race,A kid is waiting wearing swim gear,3.1437500000000003,3.0359213
A cluster of four brown dogs are playing in a field of brown grass,There is no dog playing in a field of brown grass,1.375,3.0359237
Four dogs are playing in a grassy area,Four dogs are not playing in a grassy area,2.375,3.0359192
A cluster of four brown dogs are playing in a field of brown grass,Four dogs are not playing in a grassy area,3.75,3.0359218
There is no dog playing in a field of brown grass,Four dogs are playing in a grassy area,2.75,3.0359192
A cluster of four brown dogs are playing in a field of brown grass,Four dogs are playing in a grassy area,4.0,3.0359218
The dog is having a rest in the park,The dog is having a rest in the living room,3.375,3.0359192
A big brown and white spotted dog is lying on a cloth on the street,The dog is having a rest in the park,2.375,3.0359242
A white puppy is biting a pole,A brown puppy is gnawing a metallic post that is stuck in the ground,3.0,3.0359204
A brown dog is gnawing a metallic post that is stuck in the ground,A brown puppy is biting a pole,3.5,3.0359204
A woman is playing with a brown dog in a garden,A woman is petting a dog near a stone path,2.625,3.0359192
Two men are standing in deep water,Two men are walking through a river,2.5,3.0359192
Two men are walking through the grass,Two men are standing in deep water,1.75,3.0359192
Two race cars are on a road in front of a grassy parking area,Two cars for racing are on a road in front of a grassy parking area,4.875,3.0359242
A dog is running through the white snow,A dog is running through the snow,4.625,3.0359192
A dog is running through the snow,No dog is running through the snow,2.625,3.0359192
A brown dog is running in the snow,A dog is running through the white snow,4.125,3.0359192
